match_id,season,date,team1,team2,venue,city,toss_winner,toss_decision,winner,win_by_runs,win_by_wickets,player_of_match,match_number,result_type,result_margin
2013_47,2013,2013-05-03,KKR,RR,Eden Gardens,Kolkata,RR,bat,KKR,0,8,YK Pathan,47,wickets,8
2013_48,2013,2013-05-04,SRH,DD,Rajiv Gandhi Intl. Stadium,Hyderabad,DD,bat,SRH,0,6,DJG Sammy,48,wickets,6
2013_49,2013,2013-05-05,RR,PW,Sawai Mansingh Stadium,Jaipur,PW,bat,RR,0,5,AM Rahane,49,wickets,5
2013_51,2013,2013-05-06,KXIP,RCB,PCA IS Bindra Stadium,Chandigarh,KXIP,field,KXIP,0,6,DA Miller,51,wickets,6
2013_53,2013,2013-05-07,RR,DD,Sawai Mansingh Stadium,Jaipur,DD,bat,RR,0,9,AM Rahane,53,wickets,9
2013_55,2013,2013-05-09,KXIP,RR,PCA IS Bindra Stadium,Chandigarh,RR,field,RR,0,8,KK Cooper,55,wickets,8
2013_58,2013,2013-05-11,PW,MI,Subrata Roy Sahara Stadium,Pune,PW,bat,MI,0,5,MG Johnson,58,wickets,5
2013_60,2013,2013-05-12,KKR,RCB,JSCA Intl. Stadium Complex,Ranchi,KKR,field,KKR,0,5,JH Kallis,60,wickets,5
2013_61,2013,2013-05-12,RR,CSK,Sawai Mansingh Stadium,Jaipur,RR,field,RR,0,5,SR Watson,61,wickets,5
2013_62,2013,2013-05-13,MI,SRH,Wankhede Stadium,Mumbai,SRH,bat,MI,0,7,KA Pollard,62,wickets,7
2013_64,2013,2013-05-14,RCB,KXIP,M Chinnaswamy Stadium,Bangalore,KXIP,field,KXIP,0,7,AC Gilchrist,64,wickets,7
2013_72,2013,2013-05-19,SRH,KKR,Rajiv Gandhi Intl. Stadium,Hyderabad,KKR,bat,SRH,0,5,PA Patel,72,wickets,5
2013_74,2013,2013-05-22,RR,SRH,Arun Jaitley Stadium,Delhi,SRH,bat,RR,0,4,BJ Hodge,74,wickets,4
2013_75,2013,2013-05-24,MI,RR,Eden Gardens,Kolkata,RR,bat,MI,0,4,Harbhajan Singh,75,wickets,4
2014_02,2014,2014-04-17,DD,RCB,Sharjah Cricket Stadium,,RCB,field,RCB,0,8,YS Chahal,2,wickets,8
2014_03,2014,2014-04-18,SRH,RR,Sheikh Zayed Stadium,Abu Dhabi,RR,field,RR,0,4,AM Rahane,3,wickets,4
2014_04,2014,2014-04-18,CSK,KXIP,Sheikh Zayed Stadium,Abu Dhabi,CSK,bat,KXIP,0,6,GJ Maxwell,4,wickets,6
2014_05,2014,2014-04-19,RCB,MI,Dubai Intl. Cricket Stadium,,RCB,field,RCB,0,7,PA Patel,5,wickets,7
2014_06,2014,2014-04-19,KKR,DD,Dubai Intl. Cricket Stadium,,KKR,bat,DD,0,4,JP Duminy,6,wickets,4
2014_07,2014,2014-04-20,RR,KXIP,Sharjah Cricket Stadium,,KXIP,field,KXIP,0,7,GJ Maxwell,7,wickets,7
2014_13,2014,2014-04-25,CSK,MI,Dubai Intl. Cricket Stadium,,MI,bat,CSK,0,7,MM Sharma,13,wickets,7
2014_14,2014,2014-04-26,RR,RCB,Sheikh Zayed Stadium,Abu Dhabi,RR,field,RR,0,6,PV Tambe,14,wickets,6
2014_16,2014,2014-04-27,SRH,CSK,Sharjah Cricket Stadium,,SRH,bat,CSK,0,5,DR Smith,16,wickets,5
2014_17,2014,2014-04-27,DD,MI,Sharjah Cricket Stadium,,MI,bat,DD,0,6,M Vijay,17,wickets,6
2014_18,2014,2014-04-28,KXIP,RCB,Dubai Intl. Cricket Stadium,,KXIP,field,KXIP,0,5,Sandeep Sharma,18,wickets,5
2014_22,2014,2014-05-03,DD,RR,Arun Jaitley Stadium,Delhi,RR,field,RR,0,7,KK Nair,22,wickets,7
2014_23,2014,2014-05-03,MI,KXIP,Wankhede Stadium,Mumbai,KXIP,bat,MI,0,5,CJ Anderson,23,wickets,5
2014_24,2014,2014-05-04,RCB,SRH,M Chinnaswamy Stadium,Bangalore,RCB,field,RCB,0,4,AB de Villiers,24,wickets,4
2014_25,2014,2014-05-05,DD,CSK,Arun Jaitley Stadium,Delhi,CSK,field,CSK,0,8,DR Smith,25,wickets,8
2014_28,2014,2014-05-07,DD,KKR,Arun Jaitley Stadium,Delhi,DD,bat,KKR,0,8,G Gambhir,28,wickets,8
2014_32,2014,2014-05-10,DD,SRH,Arun Jaitley Stadium,Delhi,SRH,field,SRH,0,8,DW Steyn,32,wickets,8
2014_33,2014,2014-05-10,MI,CSK,Wankhede Stadium,Mumbai,CSK,field,CSK,0,4,DR Smith,33,wickets,4
2014_34,2014,2014-05-11,RCB,RR,M Chinnaswamy Stadium,Bangalore,RCB,bat,RR,0,5,JP Faulkner,34,wickets,5
2014_35,2014,2014-05-11,KXIP,KKR,Barabati Stadium,Cuttack,KKR,field,KKR,0,9,G Gambhir,35,wickets,9
2014_36,2014,2014-05-12,SRH,MI,Rajiv Gandhi Intl. Stadium,Hyderabad,SRH,bat,MI,0,7,AT Rayudu,36,wickets,7
2014_38,2014,2014-05-13,CSK,RR,JSCA Intl. Stadium Complex,Ranchi,RR,bat,CSK,0,5,RA Jadeja,38,wickets,5
2014_39,2014,2014-05-14,SRH,KXIP,Rajiv Gandhi Intl. Stadium,Hyderabad,KXIP,field,KXIP,0,6,WP Saha,39,wickets,6
2014_40,2014,2014-05-14,KKR,MI,Barabati Stadium,Cuttack,KKR,field,KKR,0,6,RV Uthappa,40,wickets,6
2014_42,2014,2014-05-18,CSK,RCB,JSCA Intl. Stadium Complex,Ranchi,CSK,bat,RCB,0,5,AB de Villiers,42,wickets,5
2014_43,2014,2014-05-18,SRH,KKR,Rajiv Gandhi Intl. Stadium,Hyderabad,SRH,bat,KKR,0,7,UT Yadav,43,wickets,7
2014_44,2014,2014-05-19,DD,KXIP,Arun Jaitley Stadium,Delhi,KXIP,field,KXIP,0,4,AR Patel,44,wickets,4
2014_46,2014,2014-05-20,SRH,RCB,Rajiv Gandhi Intl. Stadium,Hyderabad,RCB,bat,SRH,0,7,DA Warner,46,wickets,7
2014_47,2014,2014-05-20,KKR,CSK,Eden Gardens,Kolkata,KKR,field,KKR,0,8,RV Uthappa,47,wickets,8
2014_48,2014,2014-05-21,KXIP,MI,PCA IS Bindra Stadium,Chandigarh,MI,field,MI,0,7,LMP Simmons,48,wickets,7
2014_50,2014,2014-05-22,CSK,SRH,JSCA Intl. Stadium Complex,Ranchi,SRH,field,SRH,0,6,DA Warner,50,wickets,6
2014_53,2014,2014-05-24,KKR,SRH,Eden Gardens,Kolkata,KKR,field,KKR,0,4,YK Pathan,53,wickets,4
2014_54,2014,2014-05-24,RCB,CSK,M Chinnaswamy Stadium,Bangalore,CSK,field,CSK,0,8,MS Dhoni,54,wickets,8
2014_55,2014,2014-05-25,MI,RR,Wankhede Stadium,Mumbai,MI,field,MI,0,5,CJ Anderson,55,wickets,5
2014_56,2014,2014-05-25,KXIP,DD,PCA IS Bindra Stadium,Chandigarh,KXIP,field,KXIP,0,7,M Vohra,56,wickets,7
2014_58,2014,2014-05-28,CSK,MI,Brabourne Stadium,Mumbai,CSK,field,CSK,0,7,SK Raina,58,wickets,7
2014_60,2014,2014-06-01,KKR,KXIP,M Chinnaswamy Stadium,Bangalore,KKR,field,KKR,0,3,MK Pandey,60,wickets,3
2015_01,2015,2015-04-08,KKR,MI,Eden Gardens,Kolkata,KKR,field,KKR,0,7,M Morkel,1,wickets,7
2015_04,2015,2015-04-11,KKR,RCB,Eden Gardens,Kolkata,RCB,field,RCB,0,3,CH Gayle,4,wickets,3
2015_06,2015,2015-04-12,DD,RR,Arun Jaitley Stadium,Delhi,RR,field,RR,0,3,DJ Hooda,6,wickets,3
2015_08,2015,2015-04-13,RCB,SRH,M Chinnaswamy Stadium,Bangalore,SRH,field,SRH,0,8,DA Warner,8,wickets,8
2015_09,2015,2015-04-14,RR,MI,Narendra Modi Stadium,Ahmedabad,MI,bat,RR,0,7,SPD Smith,9,wickets,7
2015_10,2015,2015-04-15,KXIP,DD,"MCA Stadium, Pune",Pune,KXIP,bat,DD,0,5,MA Agarwal,10,wickets,5
2015_11,2015,2015-04-16,SRH,RR,ACA-VDCA Stadium,Visakhapatnam,RR,field,RR,0,6,AM Rahane,11,wickets,6
2015_12,2015,2015-04-17,MI,CSK,Wankhede Stadium,Mumbai,MI,bat,CSK,0,6,A Nehra,12,wickets,6
2015_13,2015,2015-04-18,KXIP,KKR,"MCA Stadium, Pune",Pune,KKR,field,KKR,0,4,AD Russell,13,wickets,4
2015_16,2015,2015-04-19,RR,CSK,Narendra Modi Stadium,Ahmedabad,CSK,bat,RR,0,8,AM Rahane,16,wickets,8
2015_17,2015,2015-04-20,DD,KKR,Arun Jaitley Stadium,Delhi,KKR,field,KKR,0,6,UT Yadav,17,wickets,6
2015_22,2015,2015-04-24,RR,RCB,Narendra Modi Stadium,Ahmedabad,RCB,field,RCB,0,9,MA Starc,22,wickets,9
2015_25,2015,2015-04-26,DD,RCB,Arun Jaitley Stadium,Delhi,RCB,field,RCB,0,10,VR Aaron,25,wickets,10
2015_29,2015,2015-04-30,KKR,CSK,Eden Gardens,Kolkata,KKR,field,KKR,0,7,AD Russell,29,wickets,7
2015_30,2015,2015-05-01,DD,KXIP,Arun Jaitley Stadium,Delhi,DD,field,DD,0,9,NM Coulter-Nile,30,wickets,9
2015_33,2015,2015-05-02,RCB,KKR,M Chinnaswamy Stadium,Bangalore,RCB,field,RCB,0,7,Mandeep Singh,33,wickets,7
2015_38,2015,2015-05-05,MI,DD,Wankhede Stadium,Mumbai,DD,bat,MI,0,5,Harbhajan Singh,38,wickets,5
2015_42,2015,2015-05-08,CSK,MI,MA Chidambaram Stadium,Chennai,CSK,bat,MI,0,6,HH Pandya,42,wickets,6
2015_43,2015,2015-05-09,KKR,KXIP,Eden Gardens,Kolkata,KXIP,bat,KKR,0,1,AD Russell,43,wickets,1
2015_48,2015,2015-05-12,DD,CSK,SVNS Intl. Stadium,Raipur,CSK,bat,DD,0,6,Z Khan,48,wickets,6
2015_51,2015,2015-05-15,SRH,RCB,Rajiv Gandhi Intl. Stadium,Hyderabad,SRH,bat,RCB,0,6,V Kohli,51,wickets,6
2015_53,2015,2015-05-16,KXIP,CSK,PCA IS Bindra Stadium,Chandigarh,KXIP,bat,CSK,0,7,P Negi,53,wickets,7
2015_55,2015,2015-05-17,SRH,MI,Rajiv Gandhi Intl. Stadium,Hyderabad,SRH,bat,MI,0,9,MJ McClenaghan,55,wickets,9
2015_58,2015,2015-05-22,CSK,RCB,JSCA Intl. Stadium Complex,Ranchi,CSK,field,CSK,0,3,A Nehra,58,wickets,3
2016_01,2016,2016-04-09,MI,RPS,Wankhede Stadium,Mumbai,MI,bat,RPS,0,9,AM Rahane,1,wickets,9
2016_02,2016,2016-04-10,KKR,DD,Eden Gardens,Kolkata,KKR,field,KKR,0,9,AD Russell,2,wickets,9
2016_03,2016,2016-04-11,KXIP,GL,PCA IS Bindra Stadium,Chandigarh,GL,field,GL,0,5,AJ Finch,3,wickets,5
2016_05,2016,2016-04-13,KKR,MI,Eden Gardens,Kolkata,MI,field,MI,0,6,RG Sharma,5,wickets,6
2016_06,2016,2016-04-14,GL,RPS,Saurashtra Cricket Assn. Stadium,Rajkot,RPS,bat,GL,0,7,AJ Finch,6,wickets,7
2016_07,2016,2016-04-15,DD,KXIP,Arun Jaitley Stadium,Delhi,DD,field,DD,0,8,A Mishra,7,wickets,8
2016_08,2016,2016-04-16,SRH,KKR,Rajiv Gandhi Intl. Stadium,Hyderabad,SRH,bat,KKR,0,8,G Gambhir,8,wickets,8
2016_09,2016,2016-04-16,MI,GL,Wankhede Stadium,Mumbai,GL,field,GL,0,3,AJ Finch,9,wickets,3
2016_10,2016,2016-04-17,KXIP,RPS,PCA IS Bindra Stadium,Chandigarh,RPS,bat,KXIP,0,6,M Vohra,10,wickets,6
2016_11,2016,2016-04-17,RCB,DD,M Chinnaswamy Stadium,Bangalore,DD,field,DD,0,7,Q de Kock,11,wickets,7
2016_12,2016,2016-04-18,SRH,MI,Rajiv Gandhi Intl. Stadium,Hyderabad,SRH,field,SRH,0,7,DA Warner,12,wickets,7
2016_13,2016,2016-04-19,KXIP,KKR,PCA IS Bindra Stadium,Chandigarh,KKR,field,KKR,0,6,RV Uthappa,13,wickets,6
2016_14,2016,2016-04-20,MI,RCB,Wankhede Stadium,Mumbai,MI,field,MI,0,6,RG Sharma,14,wickets,6
2016_15,2016,2016-04-21,GL,SRH,Saurashtra Cricket Assn. Stadium,Rajkot,SRH,field,SRH,0,10,B Kumar,15,wickets,10
2016_17,2016,2016-04-23,SRH,KXIP,Rajiv Gandhi Intl. Stadium,Hyderabad,SRH,field,SRH,0,5,Mustafizur Rahman,17,wickets,5
2016_19,2016,2016-04-24,RPS,KKR,"MCA Stadium, Pune",Pune,KKR,field,KKR,0,2,SA Yadav,19,wickets,2
2016_20,2016,2016-04-24,GL,RCB,Saurashtra Cricket Assn. Stadium,Rajkot,RCB,bat,GL,0,6,V Kohli,20,wickets,6
2016_24,2016,2016-04-28,MI,KKR,Wankhede Stadium,Mumbai,MI,field,MI,0,6,RG Sharma,24,wickets,6
2016_25,2016,2016-04-29,RPS,GL,"MCA Stadium, Pune",Pune,GL,field,GL,0,3,DR Smith,25,wickets,3
2016_29,2016,2016-05-01,RPS,MI,"MCA Stadium, Pune",Pune,MI,field,MI,0,8,RG Sharma,29,wickets,8
2016_30,2016,2016-05-02,RCB,KKR,M Chinnaswamy Stadium,Bangalore,KKR,field,KKR,0,5,AD Russell,30,wickets,5
2016_31,2016,2016-05-03,GL,DD,Saurashtra Cricket Assn. Stadium,Rajkot,DD,field,DD,0,8,RR Pant,31,wickets,8
2016_33,2016,2016-05-05,DD,RPS,Arun Jaitley Stadium,Delhi,RPS,field,RPS,0,7,AM Rahane,33,wickets,7
2016_34,2016,2016-05-06,SRH,GL,Rajiv Gandhi Intl. Stadium,Hyderabad,SRH,field,SRH,0,5,B Kumar,34,wickets,5
2016_35,2016,2016-05-07,RCB,RPS,M Chinnaswamy Stadium,Bangalore,RCB,field,RCB,0,7,V Kohli,35,wickets,7
2016_37,2016,2016-05-08,KKR,GL,Eden Gardens,Kolkata,GL,field,GL,0,5,P Kumar,37,wickets,5
2016_41,2016,2016-05-11,RCB,MI,M Chinnaswamy Stadium,Bangalore,MI,field,MI,0,6,KH Pandya,41,wickets,6
2016_42,2016,2016-05-12,SRH,DD,Rajiv Gandhi Intl. Stadium,Hyderabad,DD,field,DD,0,7,CH Morris,42,wickets,7
2016_43,2016,2016-05-13,MI,KXIP,ACA-VDCA Stadium,Visakhapatnam,MI,bat,KXIP,0,7,MP Stoinis,43,wickets,7
2016_44,2016,2016-05-14,KKR,RPS,Eden Gardens,Kolkata,RPS,bat,KKR,0,8,YK Pathan,44,wickets,8
2016_46,2016,2016-05-15,KXIP,SRH,PCA IS Bindra Stadium,Chandigarh,KXIP,bat,SRH,0,7,HM Amla,46,wickets,7
2016_48,2016,2016-05-16,KKR,RCB,Eden Gardens,Kolkata,RCB,field,RCB,0,9,V Kohli,48,wickets,9
2016_51,2016,2016-05-19,GL,KKR,Green Park,Kanpur,GL,field,GL,0,6,DR Smith,51,wickets,6
2016_52,2016,2016-05-20,DD,SRH,SVNS Intl. Stadium,Raipur,DD,field,DD,0,6,KK Nair,52,wickets,6
2016_53,2016,2016-05-21,GL,MI,Green Park,Kanpur,GL,field,GL,0,6,SK Raina,53,wickets,6
2016_54,2016,2016-05-21,RPS,KXIP,ACA-VDCA Stadium,Visakhapatnam,KXIP,bat,RPS,0,4,MS Dhoni,54,wickets,4
2016_55,2016,2016-05-22,DD,RCB,SVNS Intl. Stadium,Raipur,RCB,field,RCB,0,6,V Kohli,55,wickets,6
2016_57,2016,2016-05-24,GL,RCB,M Chinnaswamy Stadium,Bangalore,RCB,field,RCB,0,4,AB de Villiers,57,wickets,4
2016_59,2016,2016-05-27,GL,SRH,Arun Jaitley Stadium,Delhi,SRH,field,SRH,0,4,DA Warner,59,wickets,4
2017_02,2017,2017-04-06,RPS,MI,"MCA Stadium, Pune",Pune,RPS,field,RPS,0,7,SPD Smith,2,wickets,7
2017_03,2017,2017-04-07,GL,KKR,Saurashtra Cricket Assn. Stadium,Rajkot,KKR,field,KKR,0,10,CA Lynn,3,wickets,10
2017_05,2017,2017-04-08,KXIP,RPS,Holkar Cricket Stadium,Indore,KXIP,field,KXIP,0,6,GJ Maxwell,5,wickets,6
2017_06,2017,2017-04-09,MI,KKR,Wankhede Stadium,Mumbai,MI,field,MI,0,4,N Rana,6,wickets,4
2017_07,2017,2017-04-09,SRH,GL,Rajiv Gandhi Intl. Stadium,Hyderabad,SRH,field,SRH,0,9,Rashid Khan,7,wickets,9
2017_08,2017,2017-04-10,KXIP,RCB,Holkar Cricket Stadium,Indore,RCB,bat,KXIP,0,8,AR Patel,8,wickets,8
2017_10,2017,2017-04-12,MI,SRH,Wankhede Stadium,Mumbai,MI,field,MI,0,4,JJ Bumrah,10,wickets,4
2017_11,2017,2017-04-13,KKR,KXIP,Eden Gardens,Kolkata,KKR,field,KKR,0,8,SP Narine,11,wickets,8
2017_12,2017,2017-04-14,RCB,MI,M Chinnaswamy Stadium,Bangalore,MI,field,MI,0,4,KA Pollard,12,wickets,4
2017_13,2017,2017-04-14,GL,RPS,Saurashtra Cricket Assn. Stadium,Rajkot,GL,field,GL,0,7,AJ Tye,13,wickets,7
2017_16,2017,2017-04-16,MI,GL,Wankhede Stadium,Mumbai,MI,field,MI,0,6,N Rana,16,wickets,6
2017_18,2017,2017-04-17,DD,KKR,Arun Jaitley Stadium,Delhi,DD,bat,KKR,0,4,NM Coulter-Nile,18,wickets,4
2017_22,2017,2017-04-20,KXIP,MI,Holkar Cricket Stadium,Indore,MI,field,MI,0,8,JC Buttler,22,wickets,8
2017_23,2017,2017-04-21,KKR,GL,Eden Gardens,Kolkata,GL,field,GL,0,4,SK Raina,23,wickets,4
2017_25,2017,2017-04-22,RPS,SRH,"MCA Stadium, Pune",Pune,RPS,field,RPS,0,6,MS Dhoni,25,wickets,6
2017_29,2017,2017-04-26,RPS,KKR,"MCA Stadium, Pune",Pune,KKR,field,KKR,0,7,RV Uthappa,29,wickets,7
2017_30,2017,2017-04-27,RCB,GL,M Chinnaswamy Stadium,Bangalore,GL,field,GL,0,7,AJ Tye,30,wickets,7
2017_31,2017,2017-04-28,KKR,DD,Eden Gardens,Kolkata,KKR,field,KKR,0,7,G Gambhir,31,wickets,7
2017_35,2017,2017-04-30,KXIP,DD,PCA IS Bindra Stadium,Chandigarh,KXIP,field,KXIP,0,10,Sandeep Sharma,35,wickets,10
2017_37,2017,2017-05-01,MI,RCB,Wankhede Stadium,Mumbai,RCB,bat,MI,0,5,RG Sharma,37,wickets,5
2017_38,2017,2017-05-01,RPS,GL,"MCA Stadium, Pune",Pune,RPS,field,RPS,0,5,BA Stokes,38,wickets,5
2017_39,2017,2017-05-02,DD,SRH,Arun Jaitley Stadium,Delhi,DD,field,DD,0,6,Mohammed Shami,39,wickets,6
2017_40,2017,2017-05-03,KKR,RPS,Eden Gardens,Kolkata,RPS,field,RPS,0,4,RA Tripathi,40,wickets,4
2017_41,2017,2017-05-04,DD,GL,Arun Jaitley Stadium,Delhi,DD,field,DD,0,7,RR Pant,41,wickets,7
2017_46,2017,2017-05-07,RCB,KKR,M Chinnaswamy Stadium,Bangalore,KKR,field,KKR,0,6,SP Narine,46,wickets,6
2017_45,2017,2017-05-07,KXIP,GL,PCA IS Bindra Stadium,Chandigarh,GL,field,GL,0,6,DR Smith,45,wickets,6
2017_47,2017,2017-05-08,SRH,MI,Rajiv Gandhi Intl. Stadium,Hyderabad,MI,bat,SRH,0,7,S Dhawan,47,wickets,7
2017_49,2017,2017-05-10,GL,DD,Green Park,Kanpur,DD,field,DD,0,2,SS Iyer,49,wickets,2
2017_53,2017,2017-05-13,GL,SRH,Green Park,Kanpur,SRH,field,SRH,0,8,Mohammed Siraj,53,wickets,8
2017_55,2017,2017-05-14,RPS,KXIP,"MCA Stadium, Pune",Pune,RPS,field,RPS,0,9,JD Unadkat,55,wickets,9
2017_57,2017,2017-05-17,SRH,KKR,M Chinnaswamy Stadium,Bangalore,KKR,field,KKR,0,7,NM Coulter-Nile,57,wickets,7
2017_58,2017,2017-05-19,MI,KKR,M Chinnaswamy Stadium,Bangalore,MI,field,MI,0,6,KV Sharma,58,wickets,6
2018_01,2018,2018-04-07,MI,CSK,Wankhede Stadium,Mumbai,CSK,field,CSK,0,1,DJ Bravo,1,wickets,1
2018_02,2018,2018-04-08,DD,KXIP,PCA IS Bindra Stadium,Chandigarh,KXIP,field,KXIP,0,6,KL Rahul,2,wickets,6
2018_03,2018,2018-04-08,RCB,KKR,Eden Gardens,Kolkata,KKR,field,KKR,0,4,SP Narine,3,wickets,4
2018_04,2018,2018-04-09,RR,SRH,Rajiv Gandhi Intl. Stadium,Hyderabad,SRH,field,SRH,0,9,S Dhawan,4,wickets,9
2018_05,2018,2018-04-10,KKR,CSK,MA Chidambaram Stadium,Chennai,CSK,field,CSK,0,5,SW Billings,5,wickets,5
2018_07,2018,2018-04-12,MI,SRH,Rajiv Gandhi Intl. Stadium,Hyderabad,SRH,field,SRH,0,1,Rashid Khan,7,wickets,1
2018_08,2018,2018-04-13,KXIP,RCB,M. Chinnaswamy Stadium,Bengaluru,RCB,field,RCB,0,4,UT Yadav,8,wickets,4
2018_09,2018,2018-04-14,KKR,SRH,Eden Gardens,Kolkata,SRH,field,SRH,0,5,B Stanlake,9,wickets,5
2018_10,2018,2018-04-14,MI,DD,Wankhede Stadium,Mumbai,DD,field,DD,0,7,JJ Roy,10,wickets,7
2018_15,2018,2018-04-18,RR,KKR,Sawai Mansingh Stadium,Jaipur,KKR,field,KKR,0,7,N Rana,15,wickets,7
2018_18,2018,2018-04-21,KKR,KXIP,Eden Gardens,Kolkata,KXIP,field,KXIP,0,9,KL Rahul,18,wickets,9
2018_19,2018,2018-04-21,DD,RCB,M. Chinnaswamy Stadium,Bengaluru,RCB,field,RCB,0,6,AB de Villiers,19,wickets,6
2018_20,2018,2018-04-22,MI,RR,Sawai Mansingh Stadium,Jaipur,MI,bat,RR,0,3,JC Archer,20,wickets,3
2018_24,2018,2018-04-25,RCB,CSK,M. Chinnaswamy Stadium,Bengaluru,CSK,field,CSK,0,5,MS Dhoni,24,wickets,5
2018_27,2018,2018-04-28,CSK,MI,"MCA Stadium, Pune",Pune,MI,field,MI,0,8,RG Sharma,27,wickets,8
2018_28,2018,2018-04-29,RCB,KKR,M. Chinnaswamy Stadium,Bengaluru,KKR,field,KKR,0,6,CA Lynn,28,wickets,6
2018_33,2018,2018-05-03,CSK,KKR,Eden Gardens,Kolkata,KKR,field,KKR,0,6,SP Narine,33,wickets,6
2018_34,2018,2018-05-04,KXIP,MI,Holkar Cricket Stadium,Indore,MI,field,MI,0,6,SA Yadav,34,wickets,6
2018_35,2018,2018-05-05,RCB,CSK,"MCA Stadium, Pune",Pune,CSK,field,CSK,0,6,RA Jadeja,35,wickets,6
2018_36,2018,2018-05-05,DD,SRH,Rajiv Gandhi Intl. Stadium,Hyderabad,DD,bat,SRH,0,7,Rashid Khan,36,wickets,7
2018_37,2018,2018-05-06,RR,KXIP,Holkar Cricket Stadium,Indore,KXIP,field,KXIP,0,6,Mujeeb Ur Rahman,37,wickets,6
2018_42,2018,2018-05-10,DD,SRH,Arun Jaitley Stadium,Delhi,DD,bat,SRH,0,9,S Dhawan,42,wickets,9
2018_43,2018,2018-05-11,CSK,RR,Sawai Mansingh Stadium,Jaipur,CSK,bat,RR,0,4,JC Buttler,43,wickets,4
2018_44,2018,2018-05-12,DD,RCB,Arun Jaitley Stadium,Delhi,RCB,field,RCB,0,5,AB de Villiers,44,wickets,5
2018_46,2018,2018-05-13,SRH,CSK,"MCA Stadium, Pune",Pune,CSK,field,CSK,0,8,AT Rayudu,46,wickets,8
2018_47,2018,2018-05-13,MI,RR,Wankhede Stadium,Mumbai,RR,field,RR,0,7,JC Buttler,47,wickets,7
2018_48,2018,2018-05-14,KXIP,RCB,Holkar Cricket Stadium,Indore,RCB,field,RCB,0,10,UT Yadav,48,wickets,10
2018_49,2018,2018-05-15,RR,KKR,Eden Gardens,Kolkata,KKR,field,KKR,0,6,Kuldeep Yadav,49,wickets,6
2018_54,2018,2018-05-19,SRH,KKR,Rajiv Gandhi Intl. Stadium,Hyderabad,SRH,bat,KKR,0,5,CA Lynn,54,wickets,5
2018_56,2018,2018-05-20,KXIP,CSK,"MCA Stadium, Pune",Pune,CSK,field,CSK,0,5,L Ngidi,56,wickets,5
2018_57,2018,2018-05-22,SRH,CSK,Wankhede Stadium,Mumbai,CSK,field,CSK,0,2,F du Plessis,57,wickets,2
2018_60,2018,2018-05-27,SRH,CSK,Wankhede Stadium,Mumbai,CSK,field,CSK,0,8,SR Watson,60,wickets,8
2019_01,2019,2019-03-23,RCB,CSK,MA Chidambaram Stadium,Chennai,CSK,field,CSK,0,7,Harbhajan Singh,1,wickets,7
2019_03,2019,2019-03-24,SRH,KKR,Eden Gardens,Kolkata,KKR,field,KKR,0,6,AD Russell,3,wickets,6
2019_05,2019,2019-03-26,DC,CSK,Arun Jaitley Stadium,Delhi,DC,bat,CSK,0,6,SR Watson,5,wickets,6
2019_08,2019,2019-03-29,RR,SRH,Rajiv Gandhi Intl. Stadium,Hyderabad,RR,bat,SRH,0,5,Rashid Khan,8,wickets,5
2019_09,2019,2019-03-30,MI,KXIP,PCA IS Bindra Stadium,Chandigarh,KXIP,field,KXIP,0,8,MA Agarwal,9,wickets,8
2019_14,2019,2019-04-02,RCB,RR,Sawai Mansingh Stadium,Jaipur,RR,field,RR,0,7,S Gopal,14,wickets,7
2019_16,2019,2019-04-04,DC,SRH,Arun Jaitley Stadium,Delhi,SRH,field,SRH,0,5,JM Bairstow,16,wickets,5
2019_17,2019,2019-04-05,RCB,KKR,M. Chinnaswamy Stadium,Bengaluru,KKR,field,KKR,0,5,AD Russell,17,wickets,5
2019_20,2019,2019-04-07,RCB,DC,M. Chinnaswamy Stadium,Bengaluru,DC,field,DC,0,4,K Rabada,20,wickets,4
2019_21,2019,2019-04-07,RR,KKR,Sawai Mansingh Stadium,Jaipur,KKR,field,KKR,0,8,HF Gurney,21,wickets,8
2019_22,2019,2019-04-08,SRH,KXIP,PCA IS Bindra Stadium,Chandigarh,KXIP,field,KXIP,0,6,KL Rahul,22,wickets,6
2019_23,2019,2019-04-09,KKR,CSK,MA Chidambaram Stadium,Chennai,CSK,field,CSK,0,7,DL Chahar,23,wickets,7
2019_24,2019,2019-04-10,KXIP,MI,Wankhede Stadium,Mumbai,MI,field,MI,0,3,KA Pollard,24,wickets,3
2019_25,2019,2019-04-11,RR,CSK,Sawai Mansingh Stadium,Jaipur,CSK,field,CSK,0,4,MS Dhoni,25,wickets,4
2019_26,2019,2019-04-12,KKR,DC,Eden Gardens,Kolkata,DC,field,DC,0,7,S Dhawan,26,wickets,7
2019_27,2019,2019-04-13,KXIP,RCB,PCA IS Bindra Stadium,Chandigarh,RCB,field,RCB,0,8,AB de Villiers,27,wickets,8
2019_28,2019,2019-04-13,MI,RR,Wankhede Stadium,Mumbai,RR,field,RR,0,4,JC Buttler,28,wickets,4
2019_29,2019,2019-04-14,KKR,CSK,Eden Gardens,Kolkata,CSK,field,CSK,0,5,Imran Tahir,29,wickets,5
2019_31,2019,2019-04-15,RCB,MI,Wankhede Stadium,Mumbai,MI,field,MI,0,5,SL Malinga,31,wickets,5
2019_33,2019,2019-04-17,CSK,SRH,Rajiv Gandhi Intl. Stadium,Hyderabad,CSK,bat,SRH,0,6,DA Warner,33,wickets,6
