match_id,season,team1,team2,winner,nrr
2015_31,2015,MI,RR,MI,0.5853750000000009
2015_30,2015,DD,KXIP,DD,-2.2663743491367505
2015_32,2015,SRH,CSK,SRH,1.064516129032258
2015_33,2015,RCB,KKR,RCB,-0.8828784119106707
2015_34,2015,KXIP,MI,MI,1.190723710515793
2015_35,2015,RR,DD,RR,1.1298941147500603
2015_36,2015,CSK,RCB,CSK,0.8518991596638656
2015_37,2015,KKR,SRH,KKR,1.8938949613436424
2015_38,2015,MI,DD,MI,0.07377544849828599
2015_39,2015,RCB,KXIP,RCB,4.308035714285714
2015_40,2015,RR,SRH,SRH,-0.048406139315229524
2015_41,2015,KKR,DD,KKR,0.6239999999999997
2015_42,2015,CSK,MI,MI,-0.3833543505674646
2015_43,2015,KKR,KXIP,KKR,-0.04878048780487809
2015_44,2015,DD,SRH,SRH,0.16609554525297376
2015_46,2015,CSK,RR,CSK,0.6424075531077893
2015_45,2015,MI,RCB,RCB,1.719024390243904
2015_47,2015,SRH,KXIP,SRH,0.24193548387096797
2015_48,2015,DD,CSK,DD,-1.2499999999999991
2015_49,2015,KXIP,RCB,KXIP,2.095238095238095
2015_50,2015,MI,KKR,MI,0.1109686870536537
2015_51,2015,SRH,RCB,RCB,-2.2619047619047628
2015_52,2015,RR,KKR,RR,1.044537313432837
2015_53,2015,KXIP,CSK,CSK,-1.2434422457432115
2015_54,2015,RCB,DD,,7.40766550522648
2015_55,2015,SRH,MI,MI,-2.3049853372434024
2015_56,2015,CSK,MI,MI,0.5296071917138931
2015_57,2015,RCB,RR,RCB,3.050256410256411
2015_58,2015,CSK,RCB,CSK,-0.2132459016393442
2015_59,2015,MI,CSK,MI,2.2885289256198336
2016_01,2016,MI,RPS,RPS,-2.4554865424430643
2016_02,2016,KKR,DD,KKR,-1.254545454545454
2016_03,2016,KXIP,GL,GL,-1.1271086120153884
2016_04,2016,RCB,SRH,RCB,2.16
2016_05,2016,KKR,MI,MI,-0.6443459273473167
2016_06,2016,GL,RPS,GL,-0.5579646017699122
2016_07,2016,DD,KXIP,DD,-2.6567944250871074
2016_08,2016,SRH,KKR,KKR,-0.8013913043478249
2016_09,2016,MI,GL,GL,-0.3569977139954279
2016_10,2016,KXIP,RPS,KXIP,-0.6379974326059044
2016_11,2016,RCB,DD,DD,0.028451429345617285
2016_12,2016,SRH,MI,SRH,-1.2936507936507935
2016_13,2016,KXIP,KKR,KKR,-1.3571320754716973
2016_14,2016,MI,RCB,MI,-1.148005148005149
2016_15,2016,GL,SRH,SRH,-2.1593149974052936
2016_16,2016,RPS,RCB,RCB,0.4813988095238102
2016_17,2016,SRH,KXIP,SRH,-0.8458188153310102
2016_18,2016,DD,MI,DD,0.054136484940906726
2016_19,2016,RPS,KKR,KKR,0.1612903225806459
2016_20,2016,GL,RCB,GL,0.0460074034902167
2016_21,2016,KXIP,MI,MI,1.14516129032258
2016_22,2016,SRH,RPS,RPS,-1.9699298362846651
2016_23,2016,DD,GL,GL,0.04958677685950441
2016_24,2016,MI,KKR,MI,-0.7513274336283207
2016_25,2016,RPS,GL,GL,0.1001574803149623
2016_26,2016,SRH,RCB,SRH,0.5838180856689572
2016_27,2016,DD,KKR,DD,0.919324577861163
2016_28,2016,GL,KXIP,KXIP,1.1835265893642548
2016_29,2016,RPS,MI,MI,-1.0368615427496346
2016_30,2016,RCB,KKR,KKR,-0.19354838709677402
2016_31,2016,GL,DD,DD,-1.222273354809018
2016_32,2016,KKR,KXIP,KKR,0.403225806451613
2016_33,2016,DD,RPS,RPS,-0.5778616515910722
2016_34,2016,SRH,GL,SRH,-0.5673846153846149
2016_35,2016,RCB,RPS,RCB,-0.82001614205004
2016_36,2016,KXIP,DD,KXIP,0.370251899240305
2016_37,2016,KKR,GL,GL,-1.3202058626090842
2016_38,2016,MI,SRH,SRH,3.274923040492542
2016_39,2016,KXIP,RCB,RCB,-0.08963511369645794
2016_40,2016,RPS,SRH,SRH,0.08788550695424302
2016_41,2016,RCB,MI,MI,-0.09836065573770547
2016_42,2016,SRH,DD,DD,-1.0277142857142847
2016_43,2016,MI,KXIP,KXIP,-1.090318589545313
2016_45,2016,RCB,GL,RCB,6.996721311475411
2016_44,2016,KKR,RPS,KKR,-5.924836601307189
2016_46,2016,KXIP,SRH,SRH,0.16951219512194982
2016_47,2016,MI,DD,MI,3.697634653747505
2016_48,2016,KKR,RCB,RCB,-1.005473684210525
2016_49,2016,RPS,DD,RPS,-0.4717155391364569
2016_50,2016,RCB,KXIP,RCB,4.961658751303139
2016_51,2016,GL,KKR,GL,-2.4749662921348303
2016_52,2016,DD,SRH,DD,0.1680440771349856
2016_53,2016,GL,MI,GL,-1.0953513513513506
2016_54,2016,RPS,KXIP,RPS,0.21701555598233213
2016_55,2016,DD,RCB,RCB,-0.8895135135135126
2016_56,2016,KKR,SRH,KKR,1.1317859952793086
2016_57,2016,GL,RCB,RCB,-0.7116521739130421
2016_58,2016,SRH,KKR,SRH,0.8387096774193541
2016_59,2016,GL,SRH,SRH,-0.5829743589743588
2016_60,2016,RCB,SRH,SRH,0.22734254992319514
2017_01,2017,SRH,RCB,SRH,1.5457560975609752
2017_02,2017,RPS,MI,RPS,-0.3647213114754102
2017_03,2017,GL,KKR,KKR,-2.5
2017_04,2017,RCB,DD,RCB,0.7258064516129039
2017_05,2017,KXIP,RPS,KXIP,-0.2415737704918035
2017_06,2017,MI,KKR,MI,-0.22767857142857117
2017_07,2017,SRH,GL,SRH,-2.0
2017_08,2017,KXIP,RCB,KXIP,-2.8928473554398453
2017_09,2017,RPS,DD,DD,3.4241584158415836
2017_10,2017,MI,SRH,MI,-0.9186683522966721
2017_11,2017,KKR,KXIP,KKR,-2.019230769230771
2017_12,2017,RCB,MI,MI,-0.43995662781241673
2017_13,2017,GL,RPS,GL,-0.9400921658986174
2017_15,2017,KKR,SRH,KKR,0.6904761904761898
2017_14,2017,DD,KXIP,DD,2.0885013340274616
2017_16,2017,MI,GL,MI,-0.11504761904761907
2017_17,2017,RCB,RPS,RPS,1.182795698924732
2017_18,2017,DD,KKR,KKR,0.018392642942822945
2017_19,2017,SRH,KXIP,SRH,0.1803870967741945
2017_20,2017,GL,RCB,RCB,1.2473867595818824
2017_21,2017,SRH,DD,SRH,0.6613354658136732
2017_22,2017,KXIP,MI,MI,-2.8293427607263393
2017_23,2017,KKR,GL,GL,-0.8894348894348898
2017_24,2017,MI,DD,MI,0.5646614173228341
2017_25,2017,RPS,SRH,RPS,-0.3599040255931758
2017_26,2017,GL,KXIP,KXIP,1.483604372167422
2017_27,2017,KKR,RCB,KKR,1.7539322847240735
2017_28,2017,MI,RPS,RPS,0.21031587365054083
2017_29,2017,RPS,KKR,KKR,-0.9482105263157887
2017_30,2017,RCB,GL,GL,-2.5645382296519594
2017_31,2017,KKR,DD,KKR,-1.8887232985593636
2017_32,2017,KXIP,SRH,SRH,1.2051212572822134
2017_33,2017,RPS,RCB,RPS,2.9372251099560174
2017_34,2017,GL,MI,,-0.4704977897366893
2017_35,2017,KXIP,DD,KXIP,-4.604308390022676
2017_36,2017,SRH,KKR,SRH,2.113967213114754
2017_37,2017,MI,RCB,MI,-0.08156737305077932
2017_38,2017,RPS,GL,RPS,-0.16287038903446938
2017_39,2017,DD,SRH,DD,-0.6679174484052535
2017_40,2017,KKR,RPS,RPS,-0.2838983050847457
2017_41,2017,DD,GL,DD,-1.6082111436950157
2017_42,2017,RCB,KXIP,KXIP,0.6291432145090683
2017_43,2017,SRH,RPS,RPS,0.47276573241671027
2017_44,2017,DD,MI,MI,5.166415662650603
2017_46,2017,RCB,KKR,KKR,-2.378444366934077
2017_45,2017,KXIP,GL,GL,-0.3011489619028431
2017_47,2017,SRH,MI,SRH,-0.9285714285714279
2017_48,2017,KXIP,KKR,KXIP,0.42779078844652574
2017_49,2017,GL,DD,DD,-0.4972892382759557
2017_50,2017,MI,KXIP,KXIP,0.078626799557032
2017_51,2017,DD,RPS,DD,0.40103225806451537
2017_52,2017,KKR,MI,MI,0.4319999999999995
2017_53,2017,GL,SRH,SRH,-0.7876733436055483
2017_54,2017,DD,RCB,RCB,0.18006970440170367
2017_55,2017,RPS,KXIP,RPS,-1.9415711490075482
2017_56,2017,MI,RPS,RPS,1.0673385826771664
2017_57,2017,SRH,KKR,KKR,-1.933489461358314
2017_58,2017,MI,KKR,MI,-1.784198560060629
2017_59,2017,MI,RPS,MI,-0.05190243902439029
2018_01,2018,MI,CSK,CSK,-0.06266525647805388
2018_02,2018,DD,KXIP,KXIP,-0.7572156196943975
2018_03,2018,RCB,KKR,KKR,0.09312638580931143
2018_04,2018,RR,SRH,SRH,-1.6199999999999992
2018_05,2018,KKR,CSK,CSK,-0.14634146341463428
2018_06,2018,RR,DD,RR,-1.307711381105877
2018_07,2018,MI,SRH,SRH,-0.3747000799786724
2018_08,2018,KXIP,RCB,RCB,-0.26961971229169457
2018_09,2018,KKR,SRH,SRH,-0.2766960442713682
2018_10,2018,MI,DD,DD,-0.35742148760330394
2018_11,2018,RR,RCB,RR,0.5133384146341466
2018_12,2018,KXIP,CSK,KXIP,0.7918508552758023
2018_13,2018,KKR,DD,KKR,1.3305710682759866
2018_14,2018,MI,RCB,MI,1.9823469646939298
2018_15,2018,RR,KKR,KKR,-0.7624123422159892
2018_16,2018,KXIP,SRH,KXIP,1.1992495309568483
2018_17,2018,CSK,RR,CSK,2.655462184873948
2018_18,2018,KKR,KXIP,KXIP,-2.0033967391304355
2018_19,2018,DD,RCB,RCB,-1.0257086354647331
2018_20,2018,MI,RR,RR,-0.04838709677419395
2018_21,2018,CSK,SRH,CSK,0.05235325224748699
2018_22,2018,KXIP,DD,KXIP,0.35242570485140945
2018_23,2018,SRH,MI,SRH,1.5245009074410172
2018_24,2018,RCB,CSK,CSK,0.13982727965455943
2018_25,2018,SRH,KXIP,SRH,0.28385197645079874
2018_26,2018,DD,KKR,DD,2.6829268292682933
2018_27,2018,CSK,MI,MI,-0.11526357199055859
2018_28,2018,RCB,KKR,KKR,-0.1879957694341634
2018_29,2018,SRH,RR,SRH,0.5499999999999998
2018_30,2018,CSK,DD,CSK,0.7811059907834093
2018_31,2018,RCB,MI,RCB,1.084803001876173
2018_32,2018,DD,RR,DD,-0.891009174311927
2018_33,2018,CSK,KKR,KKR,-0.9233757824303908
2018_34,2018,KXIP,MI,MI,-0.7514482758620691
2018_35,2018,RCB,CSK,CSK,-0.5596221959858321
2018_36,2018,DD,SRH,SRH,0.08090957165520951
2018_37,2018,RR,KXIP,KXIP,-0.549766439094503
2018_38,2018,MI,KKR,MI,0.3574214876033075
2018_39,2018,SRH,RCB,SRH,0.07433217189314778
2018_40,2018,RR,KXIP,RR,0.7377049180327866
2018_41,2018,MI,KKR,MI,4.135045871559633
2018_42,2018,DD,SRH,SRH,-0.7799043062200965
2018_43,2018,CSK,RR,RR,-0.7157908018421537
2018_45,2018,KKR,KXIP,KKR,1.56952380952381
2018_44,2018,DD,RCB,RCB,-0.8095238095238102
2018_46,2018,SRH,CSK,CSK,-1.1297658862876254
2018_47,2018,MI,RR,RR,-1.2237064116985374
2018_48,2018,KXIP,RCB,RCB,-5.206508135168962
2018_49,2018,RR,KKR,KKR,-0.5729557239728758
2018_50,2018,MI,KXIP,MI,0.07314285714285695
2018_51,2018,RCB,SRH,RCB,0.7700919632147141
2018_52,2018,DD,CSK,DD,1.314285714285714
2018_53,2018,RR,RCB,RR,1.0636889991728697
2018_54,2018,SRH,KKR,KKR,-0.24854819976771303
2018_55,2018,DD,MI,DD,0.3356065573770497
2018_56,2018,KXIP,CSK,CSK,-0.35287175452399744
2018_57,2018,SRH,CSK,CSK,-0.6535277887268425
2018_58,2018,KKR,RR,KKR,0.9071231798504531
2018_59,2018,SRH,KKR,SRH,0.48547054118901567
2018_60,2018,SRH,CSK,CSK,-1.116866970576048
2019_01,2019,RCB,CSK,CSK,0.1657342657342653
2019_02,2019,DC,MI,DC,1.6507139079851925
2019_03,2019,SRH,KKR,KKR,-0.24511187260632816
2019_04,2019,KXIP,RR,KXIP,0.39919354838709786
2019_05,2019,DC,CSK,CSK,-0.382016528925619
2019_06,2019,KKR,KXIP,KKR,1.4283870967741912
2019_07,2019,MI,RCB,MI,0.1467317073170733
2019_08,2019,RR,SRH,SRH,-0.5538086202222843
2019_09,2019,MI,KXIP,KXIP,-0.4082407156410959
2019_10,2019,KKR,DC,,-0.07277734067663211
2019_11,2019,SRH,RCB,SRH,5.942350332594234
2019_12,2019,CSK,RR,CSK,0.3173333333333339
2019_13,2019,KXIP,DC,KXIP,0.49506798187150025
2019_14,2019,RCB,RR,RR,-0.1649920676890524
2019_15,2019,MI,CSK,MI,1.8765354330708668
2019_16,2019,DC,SRH,SRH,-0.5504745470232955
2019_17,2019,RCB,KKR,KKR,-0.21179270227393054
2019_18,2019,MI,SRH,MI,1.296241491565552
2019_19,2019,CSK,KXIP,CSK,1.0025806451612915
2019_20,2019,RCB,DC,DC,-0.39032258064516157
2019_21,2019,RR,KKR,KKR,-3.0954418604651153
2019_22,2019,SRH,KXIP,KXIP,-0.2963722074195534
2019_23,2019,KKR,CSK,CSK,-0.8983739837398375
2019_24,2019,KXIP,MI,MI,0.1016692913385846
2019_25,2019,RR,CSK,CSK,-0.07377049180327866
2019_26,2019,KKR,DC,DC,-0.7784011220196341
2019_27,2019,KXIP,RCB,RCB,-0.6190769230769231
2019_28,2019,MI,RR,RR,-0.3570403771264612
2019_30,2019,DC,SRH,DC,1.551282051282051
2019_29,2019,KKR,CSK,CSK,-0.371999999999999
2019_31,2019,RCB,MI,MI,-0.1206611570247933
2019_32,2019,KXIP,RR,KXIP,0.8555815768930533
2019_33,2019,CSK,SRH,SRH,-1.4648217636022514
2019_34,2019,MI,DC,MI,1.8851298190401256
2019_35,2019,RCB,KKR,RCB,0.7083750000000002
2019_36,2019,KXIP,DC,DC,0.11163153786104552
2019_37,2019,MI,RR,RR,-0.6618513323983164
2019_38,2019,RCB,CSK,RCB,0.1131547381047584
2019_39,2019,KKR,SRH,SRH,-2.5830473575840767
2019_40,2019,RR,DC,DC,-0.6555004135649298
2019_41,2019,SRH,CSK,CSK,-0.1906873614190676
2019_42,2019,RCB,KXIP,RCB,0.7443870967741937
2019_43,2019,KKR,RR,RR,-0.24027413827857202
2019_44,2019,MI,CSK,MI,1.7216898954703836
2019_45,2019,SRH,RR,RR,-0.38156262918561445
2019_46,2019,KKR,MI,KKR,1.147619047619047
2019_47,2019,DC,RCB,DC,0.9401639344262289
2019_48,2019,SRH,KXIP,SRH,1.8948516050878252
2019_49,2019,RCB,RR,,-0.29999999999999893
2019_50,2019,CSK,DC,CSK,2.530775510204082
2019_51,2019,MI,SRH,,0.0
2019_52,2019,KXIP,KKR,KKR,-0.748628684268267
2019_53,2019,SRH,RCB,RCB,-0.14634146341463428
2019_54,2019,RR,DC,DC,-1.9319727891156466
2019_55,2019,KKR,MI,MI,-1.8056249999999991
2019_56,2019,CSK,KXIP,KXIP,-0.7560886418489012
2019_57,2019,CSK,MI,MI,-0.67013988010277
2019_58,2019,SRH,DC,DC,-0.39012096774193505
2019_59,2019,DC,CSK,CSK,-0.639613120269134
2019_60,2019,MI,CSK,MI,0.10700236034618449
2020_01,2020,MI,CSK,CSK,-0.4612903225806466
2020_02,2020,DC,KXIP,,-0.36193647540983687
2020_03,2020,RCB,SRH,RCB,0.36250661025912123
2020_04,2020,RR,CSK,RR,0.44758064516129004
2020_05,2020,MI,KKR,MI,1.8093464904114702
2020_06,2020,KXIP,RCB,KXIP,3.8324444444444445
2020_07,2020,DC,CSK,DC,2.197875688434305
2020_08,2020,SRH,KKR,KKR,-0.8410278745644595
2020_09,2020,KXIP,RR,RR,-0.4889571730362974
2020_10,2020,RCB,MI,,0.15687804878048794
2020_11,2020,SRH,DC,SRH,0.7895357985837927
2020_12,2020,KKR,RR,KKR,1.3628615702479339
2020_13,2020,MI,KXIP,MI,2.3040000000000003
2020_14,2020,SRH,CSK,SRH,0.09072580645161299
2020_16,2020,RR,RCB,RCB,-0.5986433013001689
2020_15,2020,DC,KKR,DC,1.2918549115786764
2020_17,2020,MI,SRH,MI,2.0533182076006806
2020_18,2020,KXIP,CSK,CSK,-0.9276926397582557
2020_19,2020,DC,RCB,DC,2.80952380952381
2020_20,2020,MI,RR,MI,1.6999284180386534
2020_21,2020,KKR,CSK,KKR,0.23106947697111568
2020_22,2020,SRH,KXIP,SRH,1.9586796116504859
2020_23,2020,DC,RR,DC,2.1214848143981992
2020_24,2020,KKR,KXIP,KKR,-0.16451612903225854
2020_25,2020,RCB,CSK,RCB,1.404458015267176
2020_26,2020,SRH,RR,RR,-0.3753275549284414
2020_27,2020,DC,MI,MI,-0.38793442622950725
2020_28,2020,RCB,KKR,RCB,3.8485853658536593
2020_29,2020,CSK,SRH,CSK,1.2131147540983616
2020_30,2020,DC,RR,DC,0.385584677419355
2020_31,2020,RCB,KXIP,KXIP,-0.22057142857142864
2020_32,2020,KKR,MI,MI,-1.7474851485148521
2020_33,2020,RR,RCB,RCB,-0.028980322003576475
2020_34,2020,CSK,DC,DC,-0.43707033315706134
2020_35,2020,MI,KXIP,,0.21114369501466257
2020_36,2020,KKR,SRH,,0.13142511590405093
2020_37,2020,CSK,RR,RR,-0.9845344880915556
2020_38,2020,DC,KXIP,KXIP,-0.34999999999999964
2020_39,2020,KKR,RCB,RCB,-1.9061393152302246
2020_40,2020,RR,SRH,SRH,-0.6983311938382553
2020_41,2020,CSK,MI,MI,-3.933405405405405
2020_42,2020,KKR,DC,KKR,2.8320000000000007
2020_43,2020,KXIP,SRH,KXIP,0.48702439024390287
2020_45,2020,MI,RR,RR,-0.6912820512820499
2020_44,2020,RCB,CSK,CSK,-1.1142080691241043
2020_46,2020,KKR,KXIP,KXIP,-0.6264441591784333
2020_47,2020,SRH,DC,SRH,3.991732176741663
2020_48,2020,RCB,MI,MI,-0.23140495867768607
2020_49,2020,KKR,CSK,CSK,-0.015074380165289725
2020_50,2020,KXIP,RR,RR,-1.728682170542637
2020_51,2020,RCB,SRH,SRH,-2.2602150537634413
2020_52,2020,DC,MI,MI,-2.2453363482193325
2020_53,2020,KKR,RR,KKR,3.0031987205117954
2020_54,2020,KXIP,CSK,CSK,-0.3787403818751791
2020_55,2020,RCB,DC,DC,-0.482801751094434
2020_56,2020,MI,SRH,SRH,-1.0172897196261692
2020_57,2020,MI,DC,MI,3.107831562377016
2020_58,2020,RCB,SRH,SRH,-0.10031471282454874
2020_59,2020,DC,SRH,DC,0.8160000000000007
2020_60,2020,DC,MI,MI,-0.8009581881533094
2021_01,2021,MI,RCB,RCB,0.0745007680491554
2021_02,2021,CSK,DC,DC,-0.6568544995794792
2021_03,2021,KKR,SRH,KKR,0.6259512195121939
2021_04,2021,PBKS,RR,PBKS,0.2718410198725163
2021_05,2021,MI,KKR,MI,0.4310275889644144
2021_06,2021,RCB,SRH,RCB,0.2298462692163481
2021_07,2021,DC,RR,RR,-0.4501219842775832
2021_08,2021,PBKS,CSK,CSK,-1.558467741935484
2021_09,2021,MI,SRH,MI,0.35000000000000053
2021_10,2021,RCB,KKR,RCB,1.4649390243902438
2021_11,2021,PBKS,DC,DC,-0.7402708481824654
2021_12,2021,CSK,RR,CSK,2.0930232558139528
2021_13,2021,MI,DC,DC,0.007024793388429984
2021_15,2021,PBKS,SRH,SRH,-0.2586206896551726
2021_14,2021,CSK,KKR,CSK,0.3788996029495184
2021_16,2021,RR,RCB,RCB,-2.455600247524753
2021_17,2021,MI,PBKS,PBKS,-0.7573770491803273
2021_18,2021,KKR,RR,RR,-0.36666666666666714
2021_19,2021,DC,SRH,,0.12409756097560898
2021_20,2021,CSK,RCB,CSK,3.3120000000000003
2021_21,2021,PBKS,KKR,KKR,-1.5335356116256795
2021_22,2021,RCB,DC,RCB,0.04918032786885185
2021_23,2021,SRH,CSK,CSK,-0.9624060150375939
2021_24,2021,KKR,DC,DC,-1.3636363636363642
2021_25,2021,RR,MI,MI,-0.8585498144447623
2021_26,2021,PBKS,RCB,PBKS,1.5301427815970374
2021_27,2021,CSK,MI,MI,-0.046875
2021_28,2021,RR,SRH,RR,2.5172244094488194
2021_29,2021,PBKS,DC,DC,-1.0287261242292072
2021_30,2021,CSK,MI,CSK,0.9073548387096784
2021_31,2021,RCB,KKR,KKR,-3.998956975228161
2021_32,2021,RR,PBKS,RR,0.3018750000000008
2021_33,2021,SRH,DC,DC,-1.1325611325611318
2021_34,2021,MI,KKR,KKR,-2.992439516129032
2021_35,2021,RCB,CSK,CSK,-0.6641520382997239
2021_36,2021,PBKS,SRH,PBKS,0.24390243902439046
2021_37,2021,DC,RR,DC,1.5253333333333323
2021_38,2021,RCB,MI,RCB,1.9531703273932859
2021_39,2021,KKR,CSK,CSK,-0.2473867595818824
2021_40,2021,RR,SRH,SRH,-0.42016806722689104
2021_41,2021,PBKS,MI,MI,-0.500841042893188
2021_42,2021,DC,KKR,KKR,-0.7574935769340572
2021_43,2021,RR,RCB,RCB,-1.3111465694096198
2021_44,2021,SRH,CSK,CSK,-0.4605619834710737
2021_45,2021,KKR,PBKS,PBKS,-0.34670754465475806
2021_46,2021,MI,DC,DC,-0.5126050420168067
2021_47,2021,CSK,RR,RR,-1.1982702702702692
2021_48,2021,SRH,KKR,KKR,-0.24752066115702487
2021_49,2021,RCB,PBKS,RCB,0.34819047619047705
2021_50,2021,CSK,DC,DC,-0.24961597542242675
2021_51,2021,RR,MI,MI,-6.251265531523238
2021_52,2021,SRH,RCB,SRH,0.08487572712850255
2021_53,2021,CSK,PBKS,PBKS,-3.717484109667014
2021_54,2021,KKR,RR,KKR,2.8210081987174283
2021_55,2021,MI,SRH,MI,1.941290322580647
2021_56,2021,DC,RCB,RCB,-0.15847619047619155
2021_57,2021,DC,CSK,CSK,-0.38803620621802537
2021_58,2021,RCB,KKR,KKR,-0.3211334120425029
2021_59,2021,DC,KKR,KKR,-0.04838709677419306
2021_60,2021,CSK,KKR,CSK,1.615903975993997
2022_01,2022,CSK,KKR,KKR,-0.9510939510939513
2022_02,2022,RCB,PBKS,PBKS,-0.21972253468316616
2022_03,2022,MI,DC,DC,-0.4745691467002935
2022_04,2022,LSG,GT,GT,-0.33830978405758483
2022_05,2022,RR,SRH,RR,2.5403076923076915
2022_06,2022,KKR,RCB,RCB,0.13280632411067206
2022_07,2022,CSK,LSG,LSG,0.42994895065229777
2022_08,2022,PBKS,KKR,KKR,-2.2295504789977896
2022_09,2022,RR,MI,RR,1.344322344322344
2022_10,2022,GT,DC,GT,0.6156569630212427
2022_11,2022,PBKS,CSK,PBKS,1.3703007518796984
2022_12,2022,LSG,SRH,LSG,0.9039748130657212
2022_13,2022,RR,RCB,RCB,-0.3961967213114761
2022_14,2022,MI,KKR,KKR,-2.037147482320866
2022_15,2022,DC,LSG,LSG,-0.4132734003172933
2022_16,2022,PBKS,GT,GT,0.025963808025176505
2022_18,2022,MI,RCB,RCB,-0.5737704918032787
2022_17,2022,CSK,SRH,SRH,-1.0625454545454547
2022_19,2022,DC,KKR,DC,1.840661157024794
2022_20,2022,RR,LSG,RR,0.01843317972350267
2022_21,2022,GT,SRH,SRH,-0.9486228813559325
2022_22,2022,CSK,RCB,CSK,1.227980223402307
2022_23,2022,PBKS,MI,PBKS,0.42633070866141587
2022_24,2022,GT,RR,GT,1.6673717609730287
2022_25,2022,KKR,SRH,SRH,-0.976928147659855
2022_27,2022,RCB,DC,RCB,0.629032258064516
2022_26,2022,LSG,MI,LSG,0.9410322580645154
2022_28,2022,CSK,GT,GT,-0.31775206611570184
2022_29,2022,PBKS,SRH,SRH,-0.6715927750410513
2022_30,2022,RR,KKR,RR,0.633647893249984
2022_31,2022,RCB,LSG,RCB,0.850393700787401
2022_32,2022,PBKS,DC,DC,-4.645346748113546
2022_33,2022,MI,CSK,CSK,0.1908968695986175
2022_34,2022,RR,DC,RR,1.038810483870968
2022_35,2022,GT,KKR,GT,0.3224596925384322
2022_36,2022,RCB,SRH,SRH,-4.93061224489796
2022_37,2022,LSG,MI,LSG,1.8765
2022_38,2022,PBKS,CSK,PBKS,0.0551378446115276
2022_39,2022,RR,RCB,RR,1.4146341463414638
2022_40,2022,SRH,GT,GT,-0.2662857142857149
2022_41,2022,KKR,DC,DC,-0.6277915632754345
2022_42,2022,LSG,PBKS,LSG,1.2171792948237048
2022_43,2022,RR,MI,MI,-0.5854330708661433
2022_44,2022,RCB,GT,GT,-0.19672131147540917
2022_46,2022,LSG,DC,LSG,-0.3558758314855872
2022_45,2022,CSK,SRH,CSK,0.6341463414634152
2022_47,2022,RR,KKR,KKR,-0.464058928117856
2022_48,2022,GT,PBKS,PBKS,-2.0488372093023246
2022_49,2022,RCB,CSK,RCB,0.1732283464566926
2022_50,2022,DC,SRH,DC,0.9223847019122591
2022_51,2022,MI,GT,MI,-0.03292561983471032
2022_52,2022,PBKS,RR,RR,-0.5370598374784521
2022_53,2022,LSG,KKR,LSG,1.8467489408730904
2022_54,2022,RCB,SRH,RCB,2.8928571428571423
2022_55,2022,CSK,DC,CSK,3.0267175572519083
2022_56,2022,KKR,MI,KKR,1.5206942590120152
2022_57,2022,GT,LSG,GT,1.1362126245847177
2022_58,2022,RR,DC,DC,-0.7936842105263144
2022_59,2022,CSK,MI,MI,-0.9783142389525361
2022_60,2022,PBKS,RCB,PBKS,2.84727822580645
2022_61,2022,KKR,SRH,KKR,2.296875
2022_62,2022,CSK,GT,GT,-0.523563025210084
2022_63,2022,RR,LSG,RR,1.4641768292682933
2022_64,2022,DC,PBKS,DC,0.9941927990708477
2022_65,2022,SRH,MI,SRH,0.49476923076923285
2022_66,2022,LSG,KKR,LSG,0.5010971989157103
2022_67,2022,GT,RCB,RCB,-0.6072701354240913
2022_68,2022,CSK,RR,RR,-0.22622950819672116
2022_69,2022,DC,MI,MI,-0.6141018907563023
2022_70,2022,SRH,PBKS,PBKS,-2.569263157894736
2022_71,2022,RR,GT,GT,-0.28611023622047327
2022_72,2022,RCB,LSG,RCB,0.9494505494505496
2022_73,2022,RCB,RR,RR,-1.4450624864552477
2022_74,2022,RR,GT,GT,-0.561946902654868
2023_01,2023,CSK,GT,GT,-0.1243733911394127
2023_02,2023,PBKS,KKR,PBKS,0.468588322246859
2023_03,2023,LSG,DC,LSG,2.454476190476192
2023_04,2023,RR,SRH,RR,3.7455113192818112
2023_05,2023,MI,RCB,RCB,-2.225339366515837
2023_06,2023,CSK,LSG,CSK,1.4558823529411775
2023_07,2023,DC,GT,GT,-0.7283478260869556
2023_08,2023,PBKS,RR,PBKS,0.09108661417322672
2023_09,2023,KKR,RCB,KKR,2.5911758313410136
2023_10,2023,SRH,LSG,LSG,-1.5937347833143969
2023_11,2023,MI,CSK,CSK,-0.8324210526315783
2023_12,2023,RR,DC,RR,2.972782258064516
2023_13,2023,GT,KKR,KKR,-0.45976570001920614
2023_14,2023,PBKS,SRH,SRH,-1.582601941747571
2023_15,2023,RCB,LSG,LSG,0.3510877719429857
2023_16,2023,DC,MI,MI,-0.18561607615018616
2023_17,2023,RR,CSK,RR,0.2073490813648302
2023_18,2023,PBKS,GT,GT,-0.6484268125855
2023_19,2023,SRH,KKR,SRH,1.078125
2023_20,2023,LSG,PBKS,PBKS,-0.4062217632631988
2023_21,2023,RCB,DC,RCB,1.0535011801730905
2023_22,2023,GT,RR,RR,-0.537178786221979
2023_23,2023,KKR,MI,MI,-1.566657110091743
2023_24,2023,CSK,RCB,CSK,0.3809523809523814
2023_25,2023,MI,SRH,MI,1.0331741319220349
2023_26,2023,LSG,RR,LSG,0.5493802479008405
2023_28,2023,RCB,PBKS,RCB,0.5232031081372757
2023_27,2023,KKR,DC,DC,-0.48556897647806707
2023_29,2023,SRH,CSK,CSK,-0.8026932084309122
