match_id,season,date,team1,team2,venue,city,toss_winner,toss_decision,winner,win_by_runs,win_by_wickets,player_of_match,match_number,result_type,result_margin
2014_41,2014,2014-05-15,RR,DD,Narendra Modi Stadium,Ahmedabad,DD,field,RR,62,0,AM Rahane,41,runs,62
2014_45,2014,2014-05-19,RR,MI,Narendra Modi Stadium,Ahmedabad,MI,bat,MI,25,0,MEK Hussey,45,runs,25
2014_49,2014,2014-05-22,KKR,RCB,Eden Gardens,Kolkata,RCB,field,KKR,30,0,RV Uthappa,49,runs,30
2014_51,2014,2014-05-23,MI,DD,Wankhede Stadium,Mumbai,DD,field,MI,15,0,MEK Hussey,51,runs,15
2014_52,2014,2014-05-23,KXIP,RR,PCA IS Bindra Stadium,Chandigarh,RR,field,KXIP,16,0,SE Marsh,52,runs,16
2014_57,2014,2014-05-27,KXIP,KKR,Eden Gardens,Kolkata,KXIP,field,KKR,28,0,UT Yadav,57,runs,28
2014_59,2014,2014-05-30,CSK,KXIP,Wankhede Stadium,Mumbai,CSK,field,KXIP,24,0,V Sehwag,59,runs,24
2015_02,2015,2015-04-09,CSK,DD,MA Chidambaram Stadium,Chennai,DD,field,CSK,1,0,A Nehra,2,runs,1
2015_03,2015,2015-04-10,KXIP,RR,"MCA Stadium, Pune",Pune,KXIP,field,RR,26,0,JP Faulkner,3,runs,26
2015_05,2015,2015-04-11,CSK,SRH,MA Chidambaram Stadium,Chennai,CSK,bat,CSK,45,0,BB McCullum,5,runs,45
2015_07,2015,2015-04-12,MI,KXIP,Wankhede Stadium,Mumbai,MI,field,KXIP,18,0,GJ Bailey,7,runs,18
2015_14,2015,2015-04-18,SRH,DD,ACA-VDCA Stadium,Visakhapatnam,DD,bat,DD,4,0,JP Duminy,14,runs,4
2015_15,2015,2015-04-19,RCB,MI,M Chinnaswamy Stadium,Bangalore,RCB,field,MI,18,0,Harbhajan Singh,15,runs,18
2015_19,2015,2015-04-22,RCB,CSK,M Chinnaswamy Stadium,Bangalore,RCB,field,CSK,27,0,SK Raina,19,runs,27
2015_20,2015,2015-04-22,SRH,KKR,ACA-VDCA Stadium,Visakhapatnam,KKR,field,SRH,16,0,DA Warner,20,runs,16
2015_21,2015,2015-04-23,DD,MI,Arun Jaitley Stadium,Delhi,MI,field,DD,37,0,SS Iyer,21,runs,37
2015_23,2015,2015-04-25,CSK,KXIP,MA Chidambaram Stadium,Chennai,CSK,bat,CSK,97,0,BB McCullum,23,runs,97
2015_24,2015,2015-04-25,MI,SRH,Wankhede Stadium,Mumbai,MI,bat,MI,20,0,SL Malinga,24,runs,20
2015_26,2015,2015-04-27,KXIP,SRH,PCA IS Bindra Stadium,Chandigarh,KXIP,field,SRH,20,0,TA Boult,26,runs,20
2015_27,2015,2015-04-28,CSK,KKR,MA Chidambaram Stadium,Chennai,KKR,field,CSK,2,0,DJ Bravo,27,runs,2
2015_31,2015,2015-05-01,MI,RR,Wankhede Stadium,Mumbai,RR,field,MI,8,0,AT Rayudu,31,runs,8
2015_32,2015,2015-05-02,SRH,CSK,Rajiv Gandhi Intl. Stadium,Hyderabad,CSK,field,SRH,22,0,DA Warner,32,runs,22
2015_34,2015,2015-05-03,KXIP,MI,PCA IS Bindra Stadium,Chandigarh,MI,bat,MI,23,0,LMP Simmons,34,runs,23
2015_35,2015,2015-05-03,RR,DD,Brabourne Stadium,Mumbai,DD,field,RR,14,0,AM Rahane,35,runs,14
2015_36,2015,2015-05-04,CSK,RCB,MA Chidambaram Stadium,Chennai,CSK,bat,CSK,24,0,SK Raina,36,runs,24
2015_37,2015,2015-05-04,KKR,SRH,Eden Gardens,Kolkata,SRH,field,KKR,35,0,UT Yadav,37,runs,35
2015_39,2015,2015-05-06,RCB,KXIP,M Chinnaswamy Stadium,Bangalore,KXIP,field,RCB,138,0,CH Gayle,39,runs,138
2015_40,2015,2015-05-07,RR,SRH,Brabourne Stadium,Mumbai,RR,field,SRH,7,0,EJG Morgan,40,runs,7
2015_41,2015,2015-05-07,KKR,DD,Eden Gardens,Kolkata,KKR,bat,KKR,13,0,PP Chawla,41,runs,13
2015_44,2015,2015-05-09,DD,SRH,SVNS Intl. Stadium,Raipur,SRH,bat,SRH,6,0,MC Henriques,44,runs,6
2015_46,2015,2015-05-10,CSK,RR,MA Chidambaram Stadium,Chennai,CSK,bat,CSK,12,0,RA Jadeja,46,runs,12
2015_45,2015,2015-05-10,MI,RCB,Wankhede Stadium,Mumbai,RCB,bat,RCB,39,0,AB de Villiers,45,runs,39
2015_47,2015,2015-05-11,SRH,KXIP,Rajiv Gandhi Intl. Stadium,Hyderabad,SRH,bat,SRH,5,0,DA Warner,47,runs,5
2015_49,2015,2015-05-13,KXIP,RCB,PCA IS Bindra Stadium,Chandigarh,RCB,field,KXIP,22,0,AR Patel,49,runs,22
2015_50,2015,2015-05-14,MI,KKR,Wankhede Stadium,Mumbai,KKR,field,MI,5,0,HH Pandya,50,runs,5
2015_52,2015,2015-05-16,RR,KKR,Brabourne Stadium,Mumbai,RR,bat,RR,9,0,SR Watson,52,runs,9
2015_56,2015,2015-05-19,CSK,MI,Wankhede Stadium,Mumbai,MI,bat,MI,25,0,KA Pollard,56,runs,25
2015_57,2015,2015-05-20,RCB,RR,"MCA Stadium, Pune",Pune,RCB,bat,RCB,71,0,AB de Villiers,57,runs,71
2015_59,2015,2015-05-24,MI,CSK,Eden Gardens,Kolkata,CSK,field,MI,41,0,RG Sharma,59,runs,41
2016_04,2016,2016-04-12,RCB,SRH,M Chinnaswamy Stadium,Bangalore,SRH,field,RCB,45,0,AB de Villiers,4,runs,45
2016_16,2016,2016-04-22,RPS,RCB,"MCA Stadium, Pune",Pune,RPS,field,RCB,13,0,AB de Villiers,16,runs,13
2016_18,2016,2016-04-23,DD,MI,Arun Jaitley Stadium,Delhi,MI,field,DD,10,0,SV Samson,18,runs,10
2016_21,2016,2016-04-25,KXIP,MI,PCA IS Bindra Stadium,Chandigarh,KXIP,field,MI,25,0,PA Patel,21,runs,25
2016_22,2016,2016-04-26,SRH,RPS,Rajiv Gandhi Intl. Stadium,Hyderabad,RPS,field,RPS,34,0,AB Dinda,22,runs,34
2016_23,2016,2016-04-27,DD,GL,Arun Jaitley Stadium,Delhi,DD,field,GL,1,0,CH Morris,23,runs,1
2016_26,2016,2016-04-30,SRH,RCB,Rajiv Gandhi Intl. Stadium,Hyderabad,RCB,field,SRH,15,0,DA Warner,26,runs,15
2016_27,2016,2016-04-30,DD,KKR,Arun Jaitley Stadium,Delhi,KKR,field,DD,27,0,CR Brathwaite,27,runs,27
2016_28,2016,2016-05-01,GL,KXIP,Saurashtra Cricket Assn. Stadium,Rajkot,GL,field,KXIP,23,0,AR Patel,28,runs,23
2016_32,2016,2016-05-04,KKR,KXIP,Eden Gardens,Kolkata,KXIP,field,KKR,7,0,AD Russell,32,runs,7
2016_36,2016,2016-05-07,KXIP,DD,PCA IS Bindra Stadium,Chandigarh,DD,field,KXIP,9,0,MP Stoinis,36,runs,9
2016_38,2016,2016-05-08,MI,SRH,ACA-VDCA Stadium,Visakhapatnam,MI,field,SRH,85,0,A Nehra,38,runs,85
2016_39,2016,2016-05-09,KXIP,RCB,PCA IS Bindra Stadium,Chandigarh,KXIP,field,RCB,1,0,SR Watson,39,runs,1
2016_40,2016,2016-05-10,RPS,SRH,ACA-VDCA Stadium,Visakhapatnam,SRH,bat,SRH,4,0,A Zampa,40,runs,4
2016_45,2016,2016-05-14,RCB,GL,M Chinnaswamy Stadium,Bangalore,GL,field,RCB,144,0,AB de Villiers,45,runs,144
2016_47,2016,2016-05-15,MI,DD,ACA-VDCA Stadium,Visakhapatnam,DD,field,MI,80,0,KH Pandya,47,runs,80
2016_49,2016,2016-05-17,RPS,DD,ACA-VDCA Stadium,Visakhapatnam,RPS,field,RPS,19,0,AB Dinda,49,runs,19
2016_50,2016,2016-05-18,RCB,KXIP,M Chinnaswamy Stadium,Bangalore,KXIP,field,RCB,82,0,V Kohli,50,runs,82
2016_56,2016,2016-05-22,KKR,SRH,Eden Gardens,Kolkata,SRH,field,KKR,22,0,YK Pathan,56,runs,22
2016_58,2016,2016-05-25,SRH,KKR,Arun Jaitley Stadium,Delhi,KKR,field,SRH,22,0,MC Henriques,58,runs,22
2016_60,2016,2016-05-29,RCB,SRH,M Chinnaswamy Stadium,Bangalore,SRH,bat,SRH,8,0,BCJ Cutting,60,runs,8
2017_01,2017,2017-04-05,SRH,RCB,Rajiv Gandhi Intl. Stadium,Hyderabad,RCB,field,SRH,35,0,Yuvraj Singh,1,runs,35
2017_04,2017,2017-04-08,RCB,DD,M. Chinnaswamy Stadium,Bengaluru,RCB,bat,RCB,15,0,KM Jadhav,4,runs,15
2017_09,2017,2017-04-11,RPS,DD,"MCA Stadium, Pune",Pune,RPS,field,DD,97,0,SV Samson,9,runs,97
2017_15,2017,2017-04-15,KKR,SRH,Eden Gardens,Kolkata,SRH,field,KKR,17,0,RV Uthappa,15,runs,17
2017_14,2017,2017-04-15,DD,KXIP,Arun Jaitley Stadium,Delhi,DD,bat,DD,51,0,CJ Anderson,14,runs,51
2017_17,2017,2017-04-16,RCB,RPS,M Chinnaswamy Stadium,Bangalore,RCB,field,RPS,27,0,BA Stokes,17,runs,27
2017_19,2017,2017-04-17,SRH,KXIP,Rajiv Gandhi Intl. Stadium,Hyderabad,KXIP,field,SRH,5,0,B Kumar,19,runs,5
2017_20,2017,2017-04-18,GL,RCB,Saurashtra Cricket Assn. Stadium,Rajkot,GL,field,RCB,21,0,CH Gayle,20,runs,21
2017_21,2017,2017-04-19,SRH,DD,Rajiv Gandhi Intl. Stadium,Hyderabad,SRH,bat,SRH,15,0,KS Williamson,21,runs,15
2017_24,2017,2017-04-22,MI,DD,Wankhede Stadium,Mumbai,DD,field,MI,14,0,MJ McClenaghan,24,runs,14
2017_26,2017,2017-04-23,GL,KXIP,Saurashtra Cricket Assn. Stadium,Rajkot,GL,field,KXIP,26,0,HM Amla,26,runs,26
2017_27,2017,2017-04-23,KKR,RCB,Eden Gardens,Kolkata,RCB,field,KKR,82,0,NM Coulter-Nile,27,runs,82
2017_28,2017,2017-04-24,MI,RPS,Wankhede Stadium,Mumbai,MI,field,RPS,3,0,BA Stokes,28,runs,3
2017_32,2017,2017-04-28,KXIP,SRH,PCA IS Bindra Stadium,Chandigarh,KXIP,field,SRH,26,0,Rashid Khan,32,runs,26
2017_33,2017,2017-04-29,RPS,RCB,"MCA Stadium, Pune",Pune,RCB,field,RPS,61,0,LH Ferguson,33,runs,61
2017_36,2017,2017-04-30,SRH,KKR,Rajiv Gandhi Intl. Stadium,Hyderabad,KKR,field,SRH,48,0,DA Warner,36,runs,48
2017_42,2017,2017-05-05,RCB,KXIP,M Chinnaswamy Stadium,Bangalore,RCB,field,KXIP,19,0,Sandeep Sharma,42,runs,19
2017_43,2017,2017-05-06,SRH,RPS,Rajiv Gandhi Intl. Stadium,Hyderabad,SRH,field,RPS,12,0,JD Unadkat,43,runs,12
2017_44,2017,2017-05-06,DD,MI,Arun Jaitley Stadium,Delhi,DD,field,MI,146,0,LMP Simmons,44,runs,146
2017_48,2017,2017-05-09,KXIP,KKR,PCA IS Bindra Stadium,Chandigarh,KKR,field,KXIP,14,0,MM Sharma,48,runs,14
2017_50,2017,2017-05-11,MI,KXIP,Wankhede Stadium,Mumbai,MI,field,KXIP,7,0,WP Saha,50,runs,7
2017_51,2017,2017-05-12,DD,RPS,Arun Jaitley Stadium,Delhi,DD,bat,DD,7,0,KK Nair,51,runs,7
2017_52,2017,2017-05-13,KKR,MI,Eden Gardens,Kolkata,KKR,field,MI,9,0,AT Rayudu,52,runs,9
2017_54,2017,2017-05-14,DD,RCB,Arun Jaitley Stadium,Delhi,RCB,bat,RCB,10,0,HV Patel,54,runs,10
2017_56,2017,2017-05-16,MI,RPS,Wankhede Stadium,Mumbai,MI,field,RPS,20,0,Washington Sundar,56,runs,20
2017_59,2017,2017-05-21,MI,RPS,Rajiv Gandhi Intl. Stadium,Hyderabad,MI,bat,MI,1,0,KH Pandya,59,runs,1
2018_06,2018,2018-04-11,RR,DD,Sawai Mansingh Stadium,Jaipur,DD,field,RR,10,0,SV Samson,6,runs,10
2018_11,2018,2018-04-15,RR,RCB,M. Chinnaswamy Stadium,Bengaluru,RCB,field,RR,19,0,SV Samson,11,runs,19
2018_12,2018,2018-04-15,KXIP,CSK,PCA IS Bindra Stadium,Chandigarh,CSK,field,KXIP,4,0,CH Gayle,12,runs,4
2018_13,2018,2018-04-16,KKR,DD,Eden Gardens,Kolkata,DD,field,KKR,71,0,N Rana,13,runs,71
2018_14,2018,2018-04-17,MI,RCB,Wankhede Stadium,Mumbai,RCB,field,MI,46,0,RG Sharma,14,runs,46
2018_16,2018,2018-04-19,KXIP,SRH,PCA IS Bindra Stadium,Chandigarh,KXIP,bat,KXIP,15,0,CH Gayle,16,runs,15
2018_17,2018,2018-04-20,CSK,RR,"MCA Stadium, Pune",Pune,RR,field,CSK,64,0,SR Watson,17,runs,64
2018_21,2018,2018-04-22,CSK,SRH,Rajiv Gandhi Intl. Stadium,Hyderabad,SRH,field,CSK,4,0,AT Rayudu,21,runs,4
2018_22,2018,2018-04-23,KXIP,DD,Arun Jaitley Stadium,Delhi,DD,field,KXIP,4,0,AS Rajpoot,22,runs,4
2018_23,2018,2018-04-24,SRH,MI,Wankhede Stadium,Mumbai,MI,field,SRH,31,0,Rashid Khan,23,runs,31
2018_25,2018,2018-04-26,SRH,KXIP,Rajiv Gandhi Intl. Stadium,Hyderabad,KXIP,field,SRH,13,0,AS Rajpoot,25,runs,13
2018_26,2018,2018-04-27,DD,KKR,Arun Jaitley Stadium,Delhi,KKR,field,DD,55,0,SS Iyer,26,runs,55
2018_29,2018,2018-04-29,SRH,RR,Sawai Mansingh Stadium,Jaipur,SRH,bat,SRH,11,0,KS Williamson,29,runs,11
2018_30,2018,2018-04-30,CSK,DD,"MCA Stadium, Pune",Pune,DD,field,CSK,13,0,SR Watson,30,runs,13
2018_31,2018,2018-05-01,RCB,MI,M. Chinnaswamy Stadium,Bengaluru,MI,field,RCB,14,0,TG Southee,31,runs,14
2018_32,2018,2018-05-02,DD,RR,Arun Jaitley Stadium,Delhi,RR,field,DD,4,0,RR Pant,32,runs,4
2018_38,2018,2018-05-06,MI,KKR,Wankhede Stadium,Mumbai,KKR,field,MI,13,0,HH Pandya,38,runs,13
2018_39,2018,2018-05-07,SRH,RCB,Rajiv Gandhi Intl. Stadium,Hyderabad,RCB,field,SRH,5,0,KS Williamson,39,runs,5
2018_40,2018,2018-05-08,RR,KXIP,Sawai Mansingh Stadium,Jaipur,RR,bat,RR,15,0,JC Buttler,40,runs,15
2018_41,2018,2018-05-09,MI,KKR,Eden Gardens,Kolkata,KKR,field,MI,102,0,Ishan Kishan,41,runs,102
2018_45,2018,2018-05-12,KKR,KXIP,Holkar Cricket Stadium,Indore,KXIP,field,KKR,31,0,SP Narine,45,runs,31
2018_50,2018,2018-05-16,MI,KXIP,Wankhede Stadium,Mumbai,KXIP,field,MI,3,0,JJ Bumrah,50,runs,3
2018_51,2018,2018-05-17,RCB,SRH,M. Chinnaswamy Stadium,Bengaluru,SRH,field,RCB,14,0,AB de Villiers,51,runs,14
2018_52,2018,2018-05-18,DD,CSK,Arun Jaitley Stadium,Delhi,CSK,field,DD,34,0,HV Patel,52,runs,34
2018_53,2018,2018-05-19,RR,RCB,Sawai Mansingh Stadium,Jaipur,RR,bat,RR,30,0,S Gopal,53,runs,30
2018_55,2018,2018-05-20,DD,MI,Arun Jaitley Stadium,Delhi,DD,bat,DD,11,0,A Mishra,55,runs,11
2018_58,2018,2018-05-23,KKR,RR,Eden Gardens,Kolkata,RR,field,KKR,25,0,AD Russell,58,runs,25
2018_59,2018,2018-05-25,SRH,KKR,Eden Gardens,Kolkata,KKR,field,SRH,14,0,Rashid Khan,59,runs,14
2019_02,2019,2019-03-24,DC,MI,Wankhede Stadium,Mumbai,MI,field,DC,37,0,RR Pant,2,runs,37
2019_04,2019,2019-03-25,KXIP,RR,Sawai Mansingh Stadium,Jaipur,RR,field,KXIP,14,0,CH Gayle,4,runs,14
2019_06,2019,2019-03-27,KKR,KXIP,Eden Gardens,Kolkata,KXIP,field,KKR,28,0,AD Russell,6,runs,28
2019_07,2019,2019-03-28,MI,RCB,M. Chinnaswamy Stadium,Bengaluru,RCB,field,MI,6,0,JJ Bumrah,7,runs,6
2019_11,2019,2019-03-31,SRH,RCB,Rajiv Gandhi Intl. Stadium,Hyderabad,RCB,field,SRH,118,0,JM Bairstow,11,runs,118
2019_12,2019,2019-03-31,CSK,RR,MA Chidambaram Stadium,Chennai,RR,field,CSK,8,0,MS Dhoni,12,runs,8
2019_13,2019,2019-04-01,KXIP,DC,PCA IS Bindra Stadium,Chandigarh,DC,field,KXIP,14,0,SM Curran,13,runs,14
2019_15,2019,2019-04-03,MI,CSK,Wankhede Stadium,Mumbai,CSK,field,MI,37,0,HH Pandya,15,runs,37
2019_18,2019,2019-04-06,MI,SRH,Rajiv Gandhi Intl. Stadium,Hyderabad,SRH,field,MI,40,0,AS Joseph,18,runs,40
2019_19,2019,2019-04-06,CSK,KXIP,MA Chidambaram Stadium,Chennai,CSK,bat,CSK,22,0,Harbhajan Singh,19,runs,22
2019_30,2019,2019-04-14,DC,SRH,Rajiv Gandhi Intl. Stadium,Hyderabad,SRH,field,DC,39,0,KMA Paul,30,runs,39
2019_32,2019,2019-04-16,KXIP,RR,PCA IS Bindra Stadium,Chandigarh,RR,field,KXIP,12,0,R Ashwin,32,runs,12
2019_34,2019,2019-04-18,MI,DC,Arun Jaitley Stadium,Delhi,MI,bat,MI,40,0,HH Pandya,34,runs,40
2019_35,2019,2019-04-19,RCB,KKR,Eden Gardens,Kolkata,KKR,field,RCB,10,0,V Kohli,35,runs,10
2019_38,2019,2019-04-21,RCB,CSK,M. Chinnaswamy Stadium,Bengaluru,CSK,field,RCB,1,0,PA Patel,38,runs,1
2019_42,2019,2019-04-24,RCB,KXIP,M. Chinnaswamy Stadium,Bengaluru,KXIP,field,RCB,17,0,AB de Villiers,42,runs,17
2019_44,2019,2019-04-26,MI,CSK,MA Chidambaram Stadium,Chennai,CSK,field,MI,46,0,RG Sharma,44,runs,46
2019_46,2019,2019-04-28,KKR,MI,Eden Gardens,Kolkata,MI,field,KKR,34,0,AD Russell,46,runs,34
2019_47,2019,2019-04-28,DC,RCB,Arun Jaitley Stadium,Delhi,DC,bat,DC,16,0,S Dhawan,47,runs,16
2019_48,2019,2019-04-29,SRH,KXIP,Rajiv Gandhi Intl. Stadium,Hyderabad,KXIP,field,SRH,45,0,DA Warner,48,runs,45
2019_50,2019,2019-05-01,CSK,DC,MA Chidambaram Stadium,Chennai,DC,field,CSK,80,0,MS Dhoni,50,runs,80
2019_60,2019,2019-05-12,MI,CSK,Rajiv Gandhi Intl. Stadium,Hyderabad,MI,bat,MI,1,0,JJ Bumrah,60,runs,1
2020_03,2020,2020-09-21,RCB,SRH,Dubai Intl. Cricket Stadium,,SRH,field,RCB,10,0,YS Chahal,3,runs,10
2020_04,2020,2020-09-22,RR,CSK,Sharjah Cricket Stadium,,CSK,field,RR,16,0,SV Samson,4,runs,16
2020_05,2020,2020-09-23,MI,KKR,Sheikh Zayed Stadium,Abu Dhabi,KKR,field,MI,49,0,RG Sharma,5,runs,49
2020_06,2020,2020-09-24,KXIP,RCB,Dubai Intl. Cricket Stadium,,RCB,field,KXIP,97,0,KL Rahul,6,runs,97
2020_07,2020,2020-09-25,DC,CSK,Dubai Intl. Cricket Stadium,,CSK,field,DC,44,0,PP Shaw,7,runs,44
2020_11,2020,2020-09-29,SRH,DC,Sheikh Zayed Stadium,Abu Dhabi,DC,field,SRH,15,0,Rashid Khan,11,runs,15
2020_12,2020,2020-09-30,KKR,RR,Dubai Intl. Cricket Stadium,,RR,field,KKR,37,0,Shivam Mavi,12,runs,37
2020_13,2020,2020-10-01,MI,KXIP,Sheikh Zayed Stadium,Abu Dhabi,KXIP,field,MI,48,0,KA Pollard,13,runs,48
2020_14,2020,2020-10-02,SRH,CSK,Dubai Intl. Cricket Stadium,,SRH,bat,SRH,7,0,PK Garg,14,runs,7
2020_15,2020,2020-10-03,DC,KKR,Sharjah Cricket Stadium,,KKR,field,DC,18,0,SS Iyer,15,runs,18
2020_17,2020,2020-10-04,MI,SRH,Sharjah Cricket Stadium,,MI,bat,MI,34,0,TA Boult,17,runs,34
2020_19,2020,2020-10-05,DC,RCB,Dubai Intl. Cricket Stadium,,RCB,field,DC,59,0,AR Patel,19,runs,59
2020_20,2020,2020-10-06,MI,RR,Sheikh Zayed Stadium,Abu Dhabi,MI,bat,MI,57,0,SA Yadav,20,runs,57
2020_21,2020,2020-10-07,KKR,CSK,Sheikh Zayed Stadium,Abu Dhabi,KKR,bat,KKR,10,0,RA Tripathi,21,runs,10
2020_22,2020,2020-10-08,SRH,KXIP,Dubai Intl. Cricket Stadium,,SRH,bat,SRH,69,0,JM Bairstow,22,runs,69
2020_23,2020,2020-10-09,DC,RR,Sharjah Cricket Stadium,,RR,field,DC,46,0,R Ashwin,23,runs,46
2020_24,2020,2020-10-10,KKR,KXIP,Sheikh Zayed Stadium,Abu Dhabi,KKR,bat,KKR,2,0,KD Karthik,24,runs,2
2020_25,2020,2020-10-10,RCB,CSK,Dubai Intl. Cricket Stadium,,RCB,bat,RCB,37,0,V Kohli,25,runs,37
2020_28,2020,2020-10-12,RCB,KKR,Sharjah Cricket Stadium,,RCB,bat,RCB,82,0,AB de Villiers,28,runs,82
2020_29,2020,2020-10-13,CSK,SRH,Dubai Intl. Cricket Stadium,,CSK,bat,CSK,20,0,RA Jadeja,29,runs,20
2020_30,2020,2020-10-14,DC,RR,Dubai Intl. Cricket Stadium,,DC,bat,DC,13,0,A Nortje,30,runs,13
2020_42,2020,2020-10-24,KKR,DC,Sheikh Zayed Stadium,Abu Dhabi,DC,field,KKR,59,0,CV Varun,42,runs,59
2020_43,2020,2020-10-24,KXIP,SRH,Dubai Intl. Cricket Stadium,,SRH,field,KXIP,12,0,CJ Jordan,43,runs,12
2020_47,2020,2020-10-27,SRH,DC,Dubai Intl. Cricket Stadium,,DC,field,SRH,88,0,WP Saha,47,runs,88
2020_53,2020,2020-11-01,KKR,RR,Dubai Intl. Cricket Stadium,,RR,field,KKR,60,0,PJ Cummins,53,runs,60
2020_57,2020,2020-11-05,MI,DC,Dubai Intl. Cricket Stadium,,DC,field,MI,57,0,JJ Bumrah,57,runs,57
2020_59,2020,2020-11-08,DC,SRH,Sheikh Zayed Stadium,Abu Dhabi,DC,bat,DC,17,0,MP Stoinis,59,runs,17
2021_03,2021,2021-04-11,KKR,SRH,MA Chidambaram Stadium,Chennai,SRH,field,KKR,10,0,N Rana,3,runs,10
2021_04,2021,2021-04-12,PBKS,RR,Wankhede Stadium,Mumbai,RR,field,PBKS,4,0,SV Samson,4,runs,4
2021_05,2021,2021-04-13,MI,KKR,MA Chidambaram Stadium,Chennai,KKR,field,MI,10,0,RD Chahar,5,runs,10
2021_06,2021,2021-04-14,RCB,SRH,MA Chidambaram Stadium,Chennai,SRH,field,RCB,6,0,GJ Maxwell,6,runs,6
2021_09,2021,2021-04-17,MI,SRH,MA Chidambaram Stadium,Chennai,MI,bat,MI,13,0,KA Pollard,9,runs,13
2021_10,2021,2021-04-18,RCB,KKR,MA Chidambaram Stadium,Chennai,RCB,bat,RCB,38,0,AB de Villiers,10,runs,38
2021_12,2021,2021-04-19,CSK,RR,Wankhede Stadium,Mumbai,RR,field,CSK,45,0,MM Ali,12,runs,45
2021_14,2021,2021-04-21,CSK,KKR,Wankhede Stadium,Mumbai,KKR,field,CSK,18,0,F du Plessis,14,runs,18
2021_20,2021,2021-04-25,CSK,RCB,Wankhede Stadium,Mumbai,CSK,bat,CSK,69,0,RA Jadeja,20,runs,69
2021_22,2021,2021-04-27,RCB,DC,Narendra Modi Stadium,Ahmedabad,DC,field,RCB,1,0,AB de Villiers,22,runs,1
2021_26,2021,2021-04-30,PBKS,RCB,Narendra Modi Stadium,Ahmedabad,RCB,field,PBKS,34,0,Harpreet Brar,26,runs,34
2021_28,2021,2021-05-02,RR,SRH,Arun Jaitley Stadium,Delhi,SRH,field,RR,55,0,JC Buttler,28,runs,55
2021_30,2021,2021-09-19,CSK,MI,Dubai Intl. Cricket Stadium,Dubai,CSK,bat,CSK,20,0,RD Gaikwad,30,runs,20
2021_32,2021,2021-09-21,RR,PBKS,Dubai Intl. Cricket Stadium,Dubai,PBKS,field,RR,2,0,Kartik Tyagi,32,runs,2
2021_36,2021,2021-09-25,PBKS,SRH,Sharjah Cricket Stadium,Sharjah,SRH,field,PBKS,5,0,JO Holder,36,runs,5
2021_37,2021,2021-09-25,DC,RR,Sheikh Zayed Stadium,Abu Dhabi,RR,field,DC,33,0,SS Iyer,37,runs,33
2021_38,2021,2021-09-26,RCB,MI,Dubai Intl. Cricket Stadium,Dubai,MI,field,RCB,54,0,GJ Maxwell,38,runs,54
2021_49,2021,2021-10-03,RCB,PBKS,Sharjah Cricket Stadium,Sharjah,RCB,bat,RCB,6,0,GJ Maxwell,49,runs,6
2021_52,2021,2021-10-06,SRH,RCB,Sheikh Zayed Stadium,Abu Dhabi,RCB,field,SRH,4,0,KS Williamson,52,runs,4
2021_54,2021,2021-10-07,KKR,RR,Sharjah Cricket Stadium,Sharjah,RR,field,KKR,86,0,Shivam Mavi,54,runs,86
2021_55,2021,2021-10-08,MI,SRH,Sheikh Zayed Stadium,Abu Dhabi,MI,bat,MI,42,0,Ishan Kishan,55,runs,42
2021_60,2021,2021-10-15,CSK,KKR,Dubai Intl. Cricket Stadium,Dubai,KKR,field,CSK,27,0,F du Plessis,60,runs,27
2022_05,2022,2022-03-29,RR,SRH,"MCA Stadium, Pune",Pune,SRH,field,RR,61,0,SV Samson,5,runs,61
2022_09,2022,2022-04-02,RR,MI,Dr DY Patil Sports Academy,Mumbai,MI,field,RR,23,0,JC Buttler,9,runs,23
2022_10,2022,2022-04-02,GT,DC,"MCA Stadium, Pune",Pune,DC,field,GT,14,0,LH Ferguson,10,runs,14
2022_11,2022,2022-04-03,PBKS,CSK,Brabourne Stadium,Mumbai,CSK,field,PBKS,54,0,LS Livingstone,11,runs,54
2022_12,2022,2022-04-04,LSG,SRH,Dr DY Patil Sports Academy,Mumbai,SRH,field,LSG,12,0,Avesh Khan,12,runs,12
2022_19,2022,2022-04-10,DC,KKR,Brabourne Stadium,Mumbai,KKR,field,DC,44,0,Kuldeep Yadav,19,runs,44
2022_20,2022,2022-04-10,RR,LSG,Wankhede Stadium,Mumbai,LSG,field,RR,3,0,YS Chahal,20,runs,3
2022_22,2022,2022-04-12,CSK,RCB,Dr DY Patil Sports Academy,Mumbai,RCB,field,CSK,23,0,S Dube,22,runs,23
2022_23,2022,2022-04-13,PBKS,MI,"MCA Stadium, Pune",Pune,MI,field,PBKS,12,0,MA Agarwal,23,runs,12
2022_24,2022,2022-04-14,GT,RR,Dr DY Patil Sports Academy,Mumbai,RR,field,GT,37,0,HH Pandya,24,runs,37
2022_27,2022,2022-04-16,RCB,DC,Wankhede Stadium,Mumbai,DC,field,RCB,16,0,KD Karthik,27,runs,16
2022_26,2022,2022-04-16,LSG,MI,Brabourne Stadium,Mumbai,MI,field,LSG,18,0,KL Rahul,26,runs,18
2022_30,2022,2022-04-18,RR,KKR,Brabourne Stadium,Mumbai,KKR,field,RR,7,0,YS Chahal,30,runs,7
2022_31,2022,2022-04-19,RCB,LSG,Dr DY Patil Sports Academy,Mumbai,LSG,field,RCB,18,0,F du Plessis,31,runs,18
2022_34,2022,2022-04-22,RR,DC,Wankhede Stadium,Mumbai,DC,field,RR,15,0,JC Buttler,34,runs,15
